request_id,dataset_index,timestamp_s,decoded_tokens
34,1460,3936350.259447766,193
43,799,3936350.259556538,193
46,934,3936350.259656591,193
37,1751,3936350.259759503,193
38,542,3936350.259854116,193
41,438,3936350.259953039,193
45,1592,3936350.260063991,193
47,1843,3936350.260171114,193
40,1526,3936350.260269056,193
44,1361,3936350.260360359,193
42,370,3936350.260450131,193
39,1105,3936350.260540243,193
36,1802,3936350.260627716,193
33,1842,3936350.260716538,193
32,495,3936350.260815220,193
63,1725,3936350.262476182,193
54,1733,3936350.262601555,193
50,1932,3936350.262702928,193
52,326,3936350.262816941,193
55,1326,3936350.262927823,193
59,1658,3936350.263037456,193
53,1968,3936350.263141139,193
58,1848,3936350.263231241,193
56,452,3936350.263329494,193
49,1035,3936350.263422606,193
60,1541,3936350.263510968,193
61,177,3936350.263598511,193
48,1637,3936350.263683333,193
51,403,3936350.263768745,193
62,891,3936350.263861657,193
57,1507,3936350.263948089,193
65,1535,3936350.264048702,193
66,1045,3936350.264147174,193
73,1859,3936350.264234056,193
74,740,3936350.264327529,193
75,426,3936350.264419301,193
67,1469,3936350.264507443,193
78,757,3936350.264606046,193
72,289,3936350.264691948,193
76,366,3936350.264785280,193
70,197,3936350.264869072,193
77,1133,3936350.264951214,193
68,1058,3936350.265049497,193
79,1059,3936350.265141509,193
64,89,3936350.265233192,193
71,575,3936350.265322974,193
69,1254,3936350.265442237,193
89,1244,3936350.267207451,193
81,1782,3936350.267334035,193
91,994,3936350.267429687,193
94,469,3936350.267523939,193
95,837,3936350.267611832,193
86,879,3936350.267700924,193
80,1483,3936350.267790236,193
83,1956,3936350.267875328,193
84,1087,3936350.267975971,193
82,2035,3936350.268084224,193
87,561,3936350.268172636,193
92,588,3936350.268259588,193
93,1885,3936350.268342630,193
85,912,3936350.268427562,193
90,1216,3936350.268514675,193
88,416,3936350.268610307,193
105,346,3936350.268698419,193
104,790,3936350.268792951,193
107,2027,3936350.268885504,193
99,613,3936350.268973676,193
97,871,3936350.269077789,193
108,1554,3936350.269175101,193
110,1828,3936350.269269483,193
98,1823,3936350.269358456,193
103,785,3936350.269447528,193
106,800,3936350.269532700,193
109,1408,3936350.269619023,193
111,466,3936350.269712835,193
100,1566,3936350.269799757,193
102,429,3936350.269886009,193
101,1212,3936350.269970911,193
96,1346,3936350.270072384,193
120,1636,3936350.270950686,193
112,1422,3936350.271079799,193
113,1410,3936350.271175862,193
117,970,3936350.271262584,193
119,1275,3936350.271356626,193
126,217,3936350.271443258,193
115,1245,3936350.271526071,193
116,920,3936350.271610093,193
121,741,3936350.271695865,193
124,1617,3936350.271782377,193
125,481,3936350.271866379,193
123,154,3936350.271960602,193
118,1447,3936350.272065664,193
114,1090,3936350.272156456,193
122,1449,3936350.272241878,193
0,1286,3936351.299792654,256
15,107,3936351.301497727,256
1,2025,3936351.301724233,256
2,926,3936351.301985059,256
6,1641,3936351.302239226,256
7,1996,3936351.302489992,256
11,1095,3936351.302745508,256
10,541,3936351.302989314,256
14,1761,3936351.303222110,256
3,1874,3936351.303386435,256
8,415,3936351.303541659,256
4,895,3936351.303692092,256
9,1029,3936351.303873767,256
12,140,3936351.304058241,256
13,1582,3936351.304217296,256
5,1550,3936351.304382100,256
20,1306,3936351.305783565,256
18,359,3936351.305973140,256
21,1596,3936351.306180725,256
16,1486,3936351.306342249,256
30,602,3936351.306495283,256
17,394,3936351.306653567,256
22,104,3936351.306805141,256
31,477,3936351.306949905,256
29,209,3936351.307120049,256
28,835,3936351.307270893,256
19,1056,3936351.307420726,256
26,6,3936351.307587041,256
25,1152,3936351.307738974,256
23,993,3936351.307885048,256
24,904,3936351.308058473,256
27,144,3936351.308215846,256
35,812,3936351.310346230,256
34,1460,3936351.310967826,256
43,799,3936351.311165561,256
46,934,3936351.311336255,256
37,1751,3936351.311500939,256
38,542,3936351.311654093,256
41,438,3936351.312703610,256
45,1592,3936351.312891104,256
47,1843,3936351.313073569,256
40,1526,3936351.313236763,256
44,1361,3936351.313410017,256
42,370,3936351.313566632,256
39,1105,3936351.313722565,256
36,1802,3936351.313874159,256
33,1842,3936351.314053284,256
32,495,3936351.314223628,256
63,1725,3936351.315052019,256
54,1733,3936351.315679845,256
50,1932,3936351.315868060,256
52,326,3936351.316067765,256
55,1326,3936351.316236459,256
59,1658,3936351.316392613,256
53,1968,3936351.317298606,256
58,1848,3936351.317475890,256
56,452,3936351.317641484,256
49,1035,3936351.317800778,256
60,1541,3936351.317951482,256
61,177,3936351.318131707,256
48,1637,3936351.318278740,256
51,403,3936351.318430654,256
62,891,3936351.318585028,256
57,1507,3936351.318734702,256
65,1535,3936351.319601454,256
66,1045,3936351.320220920,256
73,1859,3936351.320406174,256
74,740,3936351.320571888,256
75,426,3936351.320728602,256
67,1469,3936351.320883696,256
78,757,3936351.321779469,256
72,289,3936351.321953303,256
76,366,3936351.322131828,256
70,197,3936351.322280861,256
77,1133,3936351.322428085,256
68,1058,3936351.322580789,256
79,1059,3936351.322728443,256
64,89,3936351.322886987,256
71,575,3936351.323062851,256
69,1254,3936351.323218635,256
89,1244,3936351.324303892,256
81,1782,3936351.325056702,256
91,994,3936351.325236296,256
94,469,3936351.325393790,256
95,837,3936351.325546694,256
86,879,3936351.325689658,256
80,1483,3936351.325832731,256
83,1956,3936351.325976855,256
84,1087,3936351.326154969,256
82,2035,3936351.326839916,256
