request_id,dataset_index,timestamp_s,decoded_tokens
101,1212,3934065.572130299,65
102,429,3934065.572176320,65
98,1823,3934065.572218221,65
109,1408,3934065.572260752,65
110,1828,3934065.572302323,65
100,1566,3934065.572344904,65
111,466,3934065.572386565,65
96,1346,3934065.572428316,65
118,1447,3934065.573165935,65
122,1449,3934065.573224986,65
114,1090,3934065.573270507,65
115,1245,3934065.573314238,65
120,1636,3934065.573357290,65
121,741,3934065.573400560,65
125,481,3934065.573444662,65
124,1617,3934065.573489153,65
117,970,3934065.573531994,65
112,1422,3934065.573575225,65
123,154,3934065.573631826,65
116,920,3934065.573682578,65
113,1410,3934065.573726729,65
119,1275,3934065.573769930,65
126,217,3934065.573813241,65
11,1095,3934066.108492598,129
3,1874,3934066.108935409,129
2,926,3934066.109062822,129
12,140,3934066.109131414,129
9,1029,3934066.109200486,129
7,1996,3934066.109269207,129
15,107,3934066.109335589,129
0,1286,3934066.109402321,129
14,1761,3934066.109467383,129
10,541,3934066.109528184,129
4,895,3934066.109591895,129
6,1641,3934066.109910354,129
8,415,3934066.109986245,129
5,1550,3934066.110065207,129
13,1582,3934066.110129839,129
1,2025,3934066.110189710,129
16,1486,3934066.110852527,129
23,993,3934066.110939219,129
18,359,3934066.111028251,129
20,1306,3934066.111105443,129
21,1596,3934066.111181635,129
17,394,3934066.111264617,129
25,1152,3934066.111346729,129
22,104,3934066.111422421,129
26,6,3934066.111495423,129
28,835,3934066.111568605,129
31,477,3934066.111645377,129
19,1056,3934066.111721999,129
27,144,3934066.111796621,129
24,904,3934066.111874893,129
29,209,3934066.111950894,129
30,602,3934066.112032927,129
35,812,3934066.112651982,129
44,1361,3934066.112728614,129
42,370,3934066.112794795,129
45,1592,3934066.112855097,129
33,1842,3934066.112912389,129
39,1105,3934066.112967870,129
46,934,3934066.113036652,129
38,542,3934066.113096213,129
36,1802,3934066.113151224,129
43,799,3934066.113205326,129
41,438,3934066.113258937,129
47,1843,3934066.113312919,129
40,1526,3934066.113365530,129
37,1751,3934066.113417151,129
34,1460,3934066.113475463,129
32,495,3934066.113528214,129
49,1035,3934066.114669873,129
54,1733,3934066.114738884,129
62,891,3934066.114799636,129
48,1637,3934066.114855437,129
50,1932,3934066.114909368,129
57,1507,3934066.114964320,129
52,326,3934066.115035791,129
58,1848,3934066.115095503,129
59,1658,3934066.115150014,129
53,1968,3934066.115204596,129
51,403,3934066.115258807,129
56,452,3934066.115319759,129
61,177,3934066.115376590,129
55,1326,3934066.115429832,129
63,1725,3934066.115481543,129
60,1541,3934066.115532234,129
76,366,3934066.115584005,129
64,89,3934066.115641227,129
67,1469,3934066.115696508,129
70,197,3934066.115750279,129
73,1859,3934066.115802771,129
69,1254,3934066.115853912,129
79,1059,3934066.115905783,129
74,740,3934066.115957185,129
68,1058,3934066.116016476,129
71,575,3934066.116078397,129
65,1535,3934066.116133409,129
66,1045,3934066.116185040,129
72,289,3934066.116235992,129
78,757,3934066.116293373,129
75,426,3934066.116346394,129
77,1133,3934066.116398805,129
88,416,3934066.116456667,129
87,561,3934066.116508618,129
91,994,3934066.116560540,129
81,1782,3934066.116612741,129
93,1885,3934066.116665372,129
95,837,3934066.118171880,129
86,879,3934066.118263142,129
92,588,3934066.118338704,129
85,912,3934066.118406646,129
83,1956,3934066.118476648,129
89,1244,3934066.118549059,129
90,1216,3934066.118618711,129
94,469,3934066.118695513,129
80,1483,3934066.118771475,129
82,2035,3934066.118847777,129
84,1087,3934066.118920388,129
97,871,3934066.118991310,129
105,346,3934066.119073372,129
99,613,3934066.119152844,129
104,790,3934066.119231436,129
107,2027,3934066.119307528,129
103,785,3934066.119383540,129
106,800,3934066.119459552,129
108,1554,3934066.119533544,129
101,1212,3934066.119602996,129
102,429,3934066.119661247,129
98,1823,3934066.119716639,129
109,1408,3934066.119770500,129
110,1828,3934066.119822281,129
100,1566,3934066.119873182,129
111,466,3934066.119923844,129
96,1346,3934066.119975255,129
118,1447,3934066.120046437,129
122,1449,3934066.120102158,129
114,1090,3934066.120156659,129
115,1245,3934066.120214631,129
120,1636,3934066.120267822,129
121,741,3934066.120319474,129
125,481,3934066.120378985,129
124,1617,3934066.120431766,129
117,970,3934066.120488178,129
112,1422,3934066.120540639,129
123,154,3934066.120594961,129
116,920,3934066.120651272,129
113,1410,3934066.120705263,129
119,1275,3934066.120756954,129
126,217,3934066.120808056,129
11,1095,3934066.658317474,193
3,1874,3934066.658861788,193
2,926,3934066.658961880,193
12,140,3934066.659049682,193
9,1029,3934066.659122744,193
7,1996,3934066.659189545,193
15,107,3934066.659254907,193
0,1286,3934066.659322389,193
14,1761,3934066.659386161,193
10,541,3934066.659448862,193
4,895,3934066.659513004,193
6,1641,3934066.659575235,193
8,415,3934066.659638777,193
5,1550,3934066.659701078,193
13,1582,3934066.659935574,193
1,2025,3934066.660019446,193
16,1486,3934066.660736784,193
23,993,3934066.660825177,193
18,359,3934066.660905319,193
20,1306,3934066.660981630,193
21,1596,3934066.661070143,193
17,394,3934066.661152765,193
25,1152,3934066.661228747,193
22,104,3934066.661303118,193
26,6,3934066.661378100,193
28,835,3934066.661451052,193
31,477,3934066.661525904,193
19,1056,3934066.661603296,193
27,144,3934066.661673158,193
24,904,3934066.661752780,193
29,209,3934066.661823121,193
30,602,3934066.661887643,193
35,812,3934066.661967105,193
44,1361,3934066.662069468,193
42,370,3934066.662163870,193
45,1592,3934066.662250392,193
33,1842,3934066.662332884,193
39,1105,3934066.662417016,193
46,934,3934066.663143404,193
38,542,3934066.663243397,193
36,1802,3934066.663334489,193
43,799,3934066.663423161,193
41,438,3934066.663505344,193
47,1843,3934066.663574835,193
40,1526,3934066.663640027,193
37,1751,3934066.663705198,193
34,1460,3934066.663775800,193
32,495,3934066.663843002,193
49,1035,3934066.663908454,193
54,1733,3934066.663981215,193
62,891,3934066.665420631,193
48,1637,3934066.665500273,193
50,1932,3934066.665564085,193
57,1507,3934066.665628726,193
52,326,3934066.665700078,193
58,1848,3934066.665770460,193
59,1658,3934066.665835711,193
53,1968,3934066.665898613,193
51,403,3934066.665961825,193
56,452,3934066.666039037,193
61,177,3934066.666104808,193
55,1326,3934066.666167290,193
63,1725,3934066.666231152,193
60,1541,3934066.666292143,193
76,366,3934066.666354724,193
64,89,3934066.666419576,193
67,1469,3934066.666482828,193
70,197,3934066.666543909,193
73,1859,3934066.666606151,193
69,1254,3934066.666667172,193
79,1059,3934066.666732174,193
74,740,3934066.666794506,193
68,1058,3934066.666855547,193
71,575,3934066.666922499,193
65,1535,3934066.666984890,193
66,1045,3934066.667057682,193
72,289,3934066.667119824,193
78,757,3934066.667187216,193
75,426,3934066.667254577,193
77,1133,3934066.667314148,193
88,416,3934066.667381540,193
87,561,3934066.667440872,193
91,994,3934066.667502763,193
81,1782,3934066.667564025,193
93,1885,3934066.667625416,193
95,837,3934066.667690318,193
86,879,3934066.667750750,193
92,588,3934066.667812491,193
85,912,3934066.667872922,193
83,1956,3934066.667935114,193
89,1244,3934066.667997766,193
90,1216,3934066.668070498,193
94,469,3934066.668130789,193
80,1483,3934066.668190970,193
82,2035,3934066.668250212,193
84,1087,3934066.668317564,193
97,871,3934066.669516054,193
105,346,3934066.669587115,193
99,613,3934066.669668377,193
104,790,3934066.669758030,193
107,2027,3934066.669851782,193
103,785,3934066.669937234,193
106,800,3934066.670036787,193
108,1554,3934066.670121249,193
101,1212,3934066.670210991,193
102,429,3934066.670305473,193
98,1823,3934066.670392456,193
109,1408,3934066.670480208,193
110,1828,3934066.670560960,193
100,1566,3934066.670646802,193
111,466,3934066.670728844,193
96,1346,3934066.670814696,193
118,1447,3934066.670900098,193
122,1449,3934066.670985180,193
114,1090,3934066.671089473,193
115,1245,3934066.671177975,193
120,1636,3934066.671247767,193
121,741,3934066.671312259,193
125,481,3934066.671372990,193
124,1617,3934066.671432711,193
117,970,3934066.671499673,193
112,1422,3934066.671561645,193
123,154,3934066.671627776,193
116,920,3934066.671693598,193
113,1410,3934066.671754390,193
119,1275,3934066.671812821,193
126,217,3934066.671873152,193
11,1095,3934067.215535104,257
3,1874,3934067.216044167,257
2,926,3934067.216174080,257
12,140,3934067.216274833,257
9,1029,3934067.216373255,257
7,1996,3934067.216471098,257
15,107,3934067.216568980,257
0,1286,3934067.216671003,257
14,1761,3934067.216764115,257
10,541,3934067.217442742,257
4,895,3934067.217534564,257
6,1641,3934067.217611036,257
8,415,3934067.217682578,257
5,1550,3934067.217753330,257
13,1582,3934067.217821681,257
1,2025,3934067.217890983,257
16,1486,3934067.218535509,257
23,993,3934067.218621041,257
18,359,3934067.218693343,257
20,1306,3934067.218766485,257
21,1596,3934067.218839627,257
17,394,3934067.218920209,257
25,1152,3934067.218994071,257
22,104,3934067.219082513,257
26,6,3934067.219155755,257
28,835,3934067.219226436,257
31,477,3934067.219297908,257
19,1056,3934067.219368390,257
27,144,3934067.219438942,257
24,904,3934067.219508324,257
29,209,3934067.219576705,257
30,602,3934067.219647927,257
35,812,3934067.219717709,257
44,1361,3934067.219793941,257
42,370,3934067.220449757,257
45,1592,3934067.220538909,257
33,1842,3934067.220612101,257
39,1105,3934067.220682873,257
46,934,3934067.220754885,257
38,542,3934067.220824916,257
36,1802,3934067.220895198,257
43,799,3934067.220967310,257
41,438,3934067.221047662,257
47,1843,3934067.221120514,257
40,1526,3934067.221188376,257
37,1751,3934067.221255787,257
34,1460,3934067.221331969,257
32,495,3934067.221401301,257
49,1035,3934067.221471103,257
54,1733,3934067.221550365,257
62,891,3934067.221624006,257
48,1637,3934067.222596641,257
50,1932,3934067.222684713,257
57,1507,3934067.222770255,257
52,326,3934067.222860597,257
58,1848,3934067.222950909,257
59,1658,3934067.223044642,257
53,1968,3934067.223127504,257
51,403,3934067.223207216,257
56,452,3934067.223296108,257
61,177,3934067.223373660,257
55,1326,3934067.223451252,257
63,1725,3934067.223529264,257
60,1541,3934067.223604296,257
76,366,3934067.223682868,257
64,89,3934067.223760290,257
67,1469,3934067.223848262,257
70,197,3934067.223912084,257
73,1859,3934067.224014306,257
69,1254,3934067.224101898,257
79,1059,3934067.224205781,257
74,740,3934067.224299563,257
68,1058,3934067.224388645,257
71,575,3934067.224487428,257
65,1535,3934067.224579920,257
66,1045,3934067.224674623,257
72,289,3934067.224769175,257
78,757,3934067.224873597,257
75,426,3934067.224970130,257
77,1133,3934067.225075722,257
88,416,3934067.226270972,257
87,561,3934067.226361445,257
91,994,3934067.226437917,257
81,1782,3934067.226513769,257
93,1885,3934067.226586970,257
95,837,3934067.226665242,257
86,879,3934067.226737624,257
92,588,3934067.226810026,257
85,912,3934067.226878328,257
83,1956,3934067.226947599,257
89,1244,3934067.227032671,257
90,1216,3934067.227106953,257
94,469,3934067.227176835,257
80,1483,3934067.227246277,257
82,2035,3934067.227314609,257
84,1087,3934067.227383070,257
97,871,3934067.227451892,257
105,346,3934067.227519974,257
99,613,3934067.227592705,257
104,790,3934067.227670858,257
107,2027,3934067.227743189,257
103,785,3934067.227815261,257
106,800,3934067.227882513,257
108,1554,3934067.227949405,257
101,1212,3934067.228036217,257
102,429,3934067.228115599,257
98,1823,3934067.228184840,257
109,1408,3934067.228253692,257
110,1828,3934067.228321774,257
100,1566,3934067.228392756,257
111,466,3934067.228459667,257
96,1346,3934067.228527779,257
118,1447,3934067.229098723,257
122,1449,3934067.229179265,257
114,1090,3934067.229249297,257
115,1245,3934067.229326189,257
120,1636,3934067.229396081,257
121,741,3934067.229464902,257
125,481,3934067.229531254,257
124,1617,3934067.229598636,257
117,970,3934067.229674077,257
112,1422,3934067.229750619,257
123,154,3934067.229823901,257
116,920,3934067.229898003,257
113,1410,3934067.229966295,257
119,1275,3934067.230043637,257
126,217,3934067.230114819,257
11,1095,3934067.777145085,321
3,1874,3934067.777478483,321
2,926,3934067.777569516,321
12,140,3934067.777640947,321
9,1029,3934067.777707529,321
7,1996,3934067.777764560,321
15,107,3934067.777821602,321
0,1286,3934067.777873033,321
14,1761,3934067.778155180,321
10,541,3934067.778215382,321
4,895,3934067.778268473,321
6,1641,3934067.778318604,321
8,415,3934067.778366136,321
5,1550,3934067.778415827,321
13,1582,3934067.778464678,321
1,2025,3934067.778513439,321
16,1486,3934067.778950930,321
23,993,3934067.779145835,321
18,359,3934067.779205666,321
20,1306,3934067.779257298,321
21,1596,3934067.779305049,321
17,394,3934067.779360050,321
25,1152,3934067.779411522,321
22,104,3934067.779461793,321
26,6,3934067.779510754,321
28,835,3934067.779559105,321
31,477,3934067.779606756,321
19,1056,3934067.779654128,321
27,144,3934067.779847662,321
24,904,3934067.779907554,321
29,209,3934067.779959435,321
30,602,3934067.780017757,321
35,812,3934067.780238892,321
44,1361,3934067.780303614,321
42,370,3934067.780360355,321
45,1592,3934067.780412767,321
33,1842,3934067.780462518,321
39,1105,3934067.780510969,321
46,934,3934067.780560840,321
38,542,3934067.780727784,321
36,1802,3934067.780785306,321
43,799,3934067.780839137,321
41,438,3934067.780890708,321
47,1843,3934067.781088673,321
40,1526,3934067.781145905,321
37,1751,3934067.781195096,321
34,1460,3934067.781248848,321
32,495,3934067.781297029,321
49,1035,3934067.781433802,321
54,1733,3934067.781498894,321
62,891,3934067.781668698,321
48,1637,3934067.781731120,321
50,1932,3934067.781783321,321
57,1507,3934067.781833552,321
52,326,3934067.782123609,321
58,1848,3934067.782183761,321
59,1658,3934067.782233852,321
53,1968,3934067.782282773,321
51,403,3934067.782331015,321
56,452,3934067.782381656,321
61,177,3934067.782429447,321
55,1326,3934067.782476388,321
63,1725,3934067.782528420,321
60,1541,3934067.782574601,321
76,366,3934067.782733325,321
64,89,3934067.782792486,321
67,1469,3934067.782843947,321
70,197,3934067.783018032,321
73,1859,3934067.783081373,321
69,1254,3934067.783132284,321
79,1059,3934067.783186956,321
74,740,3934067.783444972,321
68,1058,3934067.783499584,321
71,575,3934067.783553325,321
65,1535,3934067.783602376,321
66,1045,3934067.783649837,321
72,289,3934067.783695898,321
78,757,3934067.783746680,321
75,426,3934067.783797851,321
77,1133,3934067.783845442,321
88,416,3934067.783975085,321
87,561,3934067.784136160,321
91,994,3934067.784194621,321
81,1782,3934067.784243152,321
93,1885,3934067.784490358,321
95,837,3934067.784550370,321
86,879,3934067.784599131,321
92,588,3934067.784648802,321
85,912,3934067.784694963,321
83,1956,3934067.784747525,321
89,1244,3934067.784799226,321
90,1216,3934067.784847167,321
94,469,3934067.784895969,321
80,1483,3934067.785063763,321
82,2035,3934067.785118624,321
84,1087,3934067.785166375,321
97,871,3934067.785316069,321
105,346,3934067.785369540,321
99,613,3934067.785418492,321
104,790,3934067.785745640,321
107,2027,3934067.785804081,321
103,785,3934067.785854203,321
106,800,3934067.785902114,321
108,1554,3934067.785953985,321
101,1212,3934067.786014347,321
102,429,3934067.786070038,321
98,1823,3934067.786119299,321
109,1408,3934067.786167170,321
110,1828,3934067.786214892,321
100,1566,3934067.786264573,321
111,466,3934067.786311344,321
96,1346,3934067.786357335,321
118,1447,3934067.786746405,321
122,1449,3934067.786804386,321
114,1090,3934067.786854708,321
115,1245,3934067.786907919,321
120,1636,3934067.786957160,321
121,741,3934067.787015561,321
125,481,3934067.787065303,321
124,1617,3934067.787113724,321
117,970,3934067.787165885,321
112,1422,3934067.787217057,321
123,154,3934067.787266638,321
116,920,3934067.787318859,321
113,1410,3934067.787367850,321
119,1275,3934067.787414691,321
126,217,3934067.787461613,321
11,1095,3934068.344411987,385
3,1874,3934068.344837407,385
2,926,3934068.344953770,385
12,140,3934068.345089394,385
9,1029,3934068.345183086,385
7,1996,3934068.345269198,385
15,107,3934068.345364921,385
0,1286,3934068.345453543,385
14,1761,3934068.345547765,385
10,541,3934068.345632397,385
4,895,3934068.345967856,385
6,1641,3934068.346076118,385
8,415,3934068.346160310,385
5,1550,3934068.346245583,385
13,1582,3934068.346327914,385
1,2025,3934068.346410827,385
16,1486,3934068.347076713,385
