request_id,dataset_index,timestamp_s,decoded_tokens
109,295,3898876.199035500,65
96,344,3898876.199113533,65
104,424,3898876.199185054,65
97,295,3898876.199259356,65
102,168,3898876.199323268,65
107,362,3898876.199384089,65
110,380,3898876.199445371,65
103,55,3898876.199504912,65
99,346,3898876.199560034,65
108,344,3898876.199616825,65
100,152,3898876.199676387,65
114,168,3898876.199741889,65
125,191,3898876.199800490,65
116,424,3898876.199857792,65
113,191,3898876.199918723,65
126,168,3898876.199984905,65
119,362,3898876.200062597,65
122,380,3898876.200124578,65
112,152,3898876.200181330,65
123,346,3898876.200239371,65
121,295,3898876.200295173,65
117,122,3898876.200352734,65
118,29,3898876.200415736,65
124,152,3898876.200475067,65
115,55,3898876.200736314,65
120,344,3898876.200810186,65
11,362,3898876.671485026,129
8,424,3898876.671861786,129
10,29,3898876.671960229,129
13,295,3898876.672088592,129
2,380,3898876.672170674,129
0,344,3898876.672251256,129
3,346,3898876.672815091,129
14,380,3898876.672910323,129
15,346,3898876.672989255,129
1,295,3898876.673100648,129
6,168,3898876.673189820,129
7,55,3898876.673271722,129
12,344,3898876.673354284,129
5,191,3898876.673430886,129
9,122,3898876.673510748,129
4,152,3898876.673593220,129
29,191,3898876.673935099,129
24,344,3898876.674046512,129
19,55,3898876.674130164,129
27,346,3898876.674208366,129
31,55,3898876.674837062,129
18,168,3898876.674941795,129
26,380,3898876.675041347,129
28,152,3898876.675127490,129
30,168,3898876.675218292,129
17,191,3898876.675303144,129
22,29,3898876.675378266,129
23,362,3898876.675451168,129
20,424,3898876.675524940,129
25,295,3898876.675607042,129
16,152,3898876.675690044,129
21,122,3898876.675776306,129
42,168,3898876.676642268,129
36,344,3898876.676747071,129
44,424,3898876.676835173,129
35,362,3898876.676924895,129
47,362,3898876.677016928,129
39,346,3898876.677099200,129
41,191,3898876.677180222,129
45,122,3898876.677265314,129
38,380,3898876.677344806,129
32,424,3898876.677430668,129
34,29,3898876.677509690,129
43,55,3898876.677587682,129
46,29,3898876.677668204,129
40,152,3898876.677744546,129
37,295,3898876.677819348,129
33,122,3898876.677894710,129
52,152,3898876.678765852,129
57,122,3898876.678870805,129
51,346,3898876.678951497,129
50,380,3898876.679043579,129
63,346,3898876.679123521,129
48,344,3898876.679198673,129
49,295,3898876.679280845,129
58,29,3898876.679355447,129
53,191,3898876.679435799,129
62,380,3898876.679516811,129
59,362,3898876.679591863,129
61,295,3898876.679672715,129
56,424,3898876.679747737,129
60,344,3898876.679820999,129
54,168,3898876.679898961,129
55,55,3898876.679978893,129
74,380,3898876.681477071,129
66,168,3898876.681582794,129
76,152,3898876.681671356,129
71,362,3898876.681750878,129
78,168,3898876.681835290,129
75,346,3898876.681912463,129
72,344,3898876.681990985,129
79,55,3898876.682085957,129
73,295,3898876.682163959,129
70,29,3898876.682238061,129
65,191,3898876.682316503,129
67,55,3898876.682394885,129
77,191,3898876.682476137,129
64,152,3898876.682554859,129
69,122,3898876.682631091,129
